condition,stimulus,response,sender,sender_id,block,duration,item,item_block,time,audioequip,age,sex,ethnicity,race,raceother,born,parent,lang,comments,block_id,resp_t,vot,new_ID
dent-biasing,NA,tent,Response,8_0_17_1,dent-biasing,407.065,10_short_tent_1_85.wav,dent-biasing,3603.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_18_0,dent-biasing,4394.732,1_short_tent_3_85.wav,dent-biasing,4389.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_18_1,dent-biasing,5401.756,1_short_tent_3_85.wav,dent-biasing,4389.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_19_0,dent-biasing,4561.024,20_short_tent_2_85.wav,dent-biasing,4552.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_19_1,dent-biasing,613.039,20_short_tent_2_85.wav,dent-biasing,4552.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_20_0,dent-biasing,4361.357,9_short_tent_3_85.wav,dent-biasing,4364.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_20_1,dent-biasing,565.577,9_short_tent_3_85.wav,dent-biasing,4364.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_21_0,dent-biasing,4628,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_21_1,dent-biasing,161.502,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_22_0,dent-biasing,4228.64,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_22_1,dent-biasing,377.619,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_23_0,dent-biasing,3928.772,8_short_dent_3_50.wav,dent-biasing,3925.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_23_1,dent-biasing,388.298,8_short_dent_3_50.wav,dent-biasing,3925.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_24_0,dent-biasing,4278.561,20_short_dent_2_50.wav,dent-biasing,4271.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_24_1,dent-biasing,502.494,20_short_dent_2_50.wav,dent-biasing,4271.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_25_0,dent-biasing,3063.043,12_short_tent_2_85.wav,dent-biasing,3064.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_25_1,dent-biasing,138.004,12_short_tent_2_85.wav,dent-biasing,3064.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_26_0,dent-biasing,3945.529,16_short_tent_3_85.wav,dent-biasing,3948.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_26_1,dent-biasing,1660.417,16_short_tent_3_85.wav,dent-biasing,3948.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_27_0,dent-biasing,3412.914,13_short_dent_1_50.wav,dent-biasing,3416.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_27_1,dent-biasing,3005.55,13_short_dent_1_50.wav,dent-biasing,3416.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_28_0,dent-biasing,4311.949,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_28_1,dent-biasing,1094.741,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_29_0,dent-biasing,3662.705,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_29_1,dent-biasing,678.699,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_30_0,dent-biasing,3729.08,18_short_tent_3_85.wav,dent-biasing,3731.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_30_1,dent-biasing,403.387,18_short_tent_3_85.wav,dent-biasing,3731.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_31_0,dent-biasing,4195.073,5_short_tent_2_85.wav,dent-biasing,4200.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_31_1,dent-biasing,2064.858,5_short_tent_2_85.wav,dent-biasing,4200.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_32_0,dent-biasing,4095.457,7_short_tent_1_85.wav,dent-biasing,4100.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_32_1,dent-biasing,1349.842,7_short_tent_1_85.wav,dent-biasing,4100.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_33_0,dent-biasing,3762.709,16_short_dent_3_50.wav,dent-biasing,3761.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_33_1,dent-biasing,761.303,16_short_dent_3_50.wav,dent-biasing,3761.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_34_0,dent-biasing,4644.679,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_34_1,dent-biasing,561.427,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_35_0,dent-biasing,4427.903,13_short_tent_3_85.wav,dent-biasing,4421.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_35_1,dent-biasing,1278.207,13_short_tent_3_85.wav,dent-biasing,4421.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_36_0,dent-biasing,3745.766,17_short_tent_3_85.wav,dent-biasing,3739.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_36_1,dent-biasing,507.955,17_short_tent_3_85.wav,dent-biasing,3739.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_37_0,dent-biasing,3862.083,2_short_tent_3_85.wav,dent-biasing,3862.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_37_1,dent-biasing,601.782,2_short_tent_3_85.wav,dent-biasing,3862.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_38_0,dent-biasing,4528.274,7_short_dent_2_50.wav,dent-biasing,4523.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_38_1,dent-biasing,726.703,7_short_dent_2_50.wav,dent-biasing,4523.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_39_0,dent-biasing,4627.922,6_short_tent_2_85.wav,dent-biasing,4622.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_39_1,dent-biasing,751.059,6_short_tent_2_85.wav,dent-biasing,4622.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_40_0,dent-biasing,3779.325,9_short_dent_1_50.wav,dent-biasing,3784.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_40_1,dent-biasing,2598.884,9_short_dent_1_50.wav,dent-biasing,3784.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_41_0,dent-biasing,4095.277,15_short_tent_3_85.wav,dent-biasing,4098.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_41_1,dent-biasing,196.773,15_short_tent_3_85.wav,dent-biasing,4098.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_42_0,dent-biasing,4195.519,5_short_tent_2_85.wav,dent-biasing,4200.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_42_1,dent-biasing,1185.697,5_short_tent_2_85.wav,dent-biasing,4200.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_43_0,dent-biasing,4528.449,7_short_dent_2_50.wav,dent-biasing,4523.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_43_1,dent-biasing,243.353,7_short_dent_2_50.wav,dent-biasing,4523.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_44_0,dent-biasing,5343.757,11_short_tent_3_85.wav,dent-biasing,3698.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_44_1,dent-biasing,1384.847,11_short_tent_3_85.wav,dent-biasing,3698.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_45_0,dent-biasing,4861.25,21_short_tent_3_85.wav,dent-biasing,4853.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_45_1,dent-biasing,855.788,21_short_tent_3_85.wav,dent-biasing,4853.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_46_0,dent-biasing,3945.39,16_short_tent_3_85.wav,dent-biasing,3948.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_46_1,dent-biasing,740.345,16_short_tent_3_85.wav,dent-biasing,3948.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_47_0,dent-biasing,4628.216,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_47_1,dent-biasing,242.13,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_48_0,dent-biasing,4228.32,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_48_1,dent-biasing,105.754,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_49_0,dent-biasing,4478.134,15_short_dent_2_50.wav,dent-biasing,4476.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_49_1,dent-biasing,961.885,15_short_dent_2_50.wav,dent-biasing,4476.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_50_0,dent-biasing,4311.487,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_50_1,dent-biasing,774.536,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_51_0,dent-biasing,3312.594,17_short_dent_1_50.wav,dent-biasing,3320.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_51_1,dent-biasing,868.307,17_short_dent_1_50.wav,dent-biasing,3320.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_52_0,dent-biasing,3746.257,17_short_tent_3_85.wav,dent-biasing,3739.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_52_1,dent-biasing,503.672,17_short_tent_3_85.wav,dent-biasing,3739.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_53_0,dent-biasing,3729.004,18_short_tent_3_85.wav,dent-biasing,3731.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_53_1,dent-biasing,169.378,18_short_tent_3_85.wav,dent-biasing,3731.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_54_0,dent-biasing,3663.105,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_54_1,dent-biasing,1715.543,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_55_0,dent-biasing,4095.364,7_short_tent_1_85.wav,dent-biasing,4100.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_55_1,dent-biasing,471.065,7_short_tent_1_85.wav,dent-biasing,4100.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_56_0,dent-biasing,4428.598,13_short_tent_3_85.wav,dent-biasing,4421.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_56_1,dent-biasing,494.458,13_short_tent_3_85.wav,dent-biasing,4421.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_57_0,dent-biasing,4394.943,1_short_tent_3_85.wav,dent-biasing,4389.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_57_1,dent-biasing,848.926,1_short_tent_3_85.wav,dent-biasing,4389.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_58_0,dent-biasing,3862.035,3_short_dent_1_50.wav,dent-biasing,3863.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_58_1,dent-biasing,6492.987,3_short_dent_1_50.wav,dent-biasing,3863.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_59_0,dent-biasing,3995.481,5_short_dent_1_50.wav,dent-biasing,3998.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_59_1,dent-biasing,1580.134,5_short_dent_1_50.wav,dent-biasing,3998.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_60_0,dent-biasing,3862.185,2_short_tent_3_85.wav,dent-biasing,3862.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_60_1,dent-biasing,1107.44,2_short_tent_3_85.wav,dent-biasing,3862.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_61_0,dent-biasing,3928.828,8_short_dent_3_50.wav,dent-biasing,3925.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_61_1,dent-biasing,3440.503,8_short_dent_3_50.wav,dent-biasing,3925.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_62_0,dent-biasing,3395.982,10_short_dent_1_50.wav,dent-biasing,3397.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_62_1,dent-biasing,12849.229,10_short_dent_1_50.wav,dent-biasing,3397.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_63_0,dent-biasing,3113.238,12_short_dent_3_50.wav,dent-biasing,3108.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_63_1,dent-biasing,2689.965,12_short_dent_3_50.wav,dent-biasing,3108.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_64_0,dent-biasing,4544.92,20_short_tent_2_85.wav,dent-biasing,4552.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_64_1,dent-biasing,359.649,20_short_tent_2_85.wav,dent-biasing,4552.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_65_0,dent-biasing,3712.63,18_short_dent_2_50.wav,dent-biasing,3709.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_65_1,dent-biasing,379.224,18_short_dent_2_50.wav,dent-biasing,3709.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_66_0,dent-biasing,3546.095,8_short_tent_1_85.wav,dent-biasing,3550.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_66_1,dent-biasing,345.299,8_short_tent_1_85.wav,dent-biasing,3550.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_67_0,dent-biasing,3412.718,13_short_dent_1_50.wav,dent-biasing,3416.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_67_1,dent-biasing,846.771,13_short_dent_1_50.wav,dent-biasing,3416.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_68_0,dent-biasing,4361.897,9_short_tent_3_85.wav,dent-biasing,4364.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_68_1,dent-biasing,597.414,9_short_tent_3_85.wav,dent-biasing,4364.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_69_0,dent-biasing,4578.26,4_short_dent_2_50.wav,dent-biasing,4577.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_69_1,dent-biasing,992.465,4_short_dent_2_50.wav,dent-biasing,4577.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_70_0,dent-biasing,3762.332,16_short_dent_3_50.wav,dent-biasing,3761.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_70_1,dent-biasing,466.152,16_short_dent_3_50.wav,dent-biasing,3761.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_71_0,dent-biasing,20676.4,19_short_tent_5_85.wav,dent-biasing,4570.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_71_1,dent-biasing,735.48,19_short_tent_5_85.wav,dent-biasing,4570.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_72_0,dent-biasing,5011.117,4_short_tent_3_85.wav,dent-biasing,5010.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_72_1,dent-biasing,441.218,4_short_tent_3_85.wav,dent-biasing,5010.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_73_0,dent-biasing,4511.472,2_short_dent_2_50.wav,dent-biasing,4503.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_73_1,dent-biasing,481.834,2_short_dent_2_50.wav,dent-biasing,4503.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_74_0,dent-biasing,18928.319,1_short_dent_3_50.wav,dent-biasing,4082.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_74_1,dent-biasing,687.074,1_short_dent_3_50.wav,dent-biasing,4082.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_75_0,dent-biasing,3063.237,12_short_tent_2_85.wav,dent-biasing,3064.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_75_1,dent-biasing,780.743,12_short_tent_2_85.wav,dent-biasing,3064.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_76_0,dent-biasing,4644.675,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_76_1,dent-biasing,840.071,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_77_0,dent-biasing,4628.089,6_short_tent_2_85.wav,dent-biasing,4622.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,tent,Response,8_0_77_1,dent-biasing,6637.013,6_short_tent_2_85.wav,dent-biasing,4622.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_78_0,dent-biasing,4295.196,20_short_dent_2_50.wav,dent-biasing,4271.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_78_1,dent-biasing,610.887,20_short_dent_2_50.wav,dent-biasing,4271.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,NA,NA,Sounds,8_0_79_0,dent-biasing,3595.663,10_short_tent_1_85.wav,dent-biasing,3603.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,3092
dent-biasing,NA,dent,Response,8_0_79_1,dent-biasing,806.103,10_short_tent_1_85.wav,dent-biasing,3603.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,3092
dent-biasing,continuum_20,dent,Sounds,10_0_0_1,NA,3019.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,3092
dent-biasing,continuum_85,tent,Sounds,10_0_1_1,NA,1090.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,3092
dent-biasing,continuum_70,dent,Sounds,10_0_2_1,NA,297.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,70,3092
dent-biasing,continuum_65,tent,Sounds,10_0_3_1,NA,291.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,3092
dent-biasing,continuum_35,dent,Sounds,10_0_4_1,NA,235.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,35,3092
dent-biasing,continuum_15,tent,Sounds,10_0_5_1,NA,358.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,15,3092
dent-biasing,continuum_40,dent,Sounds,10_0_6_1,NA,192.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,40,3092
dent-biasing,continuum_45,tent,Sounds,10_0_7_1,NA,248.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,3092
